-3.680945245344533490e-01 -5.974585973492590324e-02
-1.737553732514493174e-02 6.538638927510596055e-01
-2.089456196756956097e-01 2.435856493895673935e-01
-8.997049411063150204e-02 -3.238112756947287840e-01
1.079757840240279654e-01 -1.244411905544255292e+00
1.186409659691983198e-01 2.245532186244195982e-01
3.599187271011911049e-01 1.175572263345972812e-01
6.600081879003806551e-02 -1.744480508731416357e-01
-2.666056420211872502e-01 -2.705172430708477904e-01
1.315300221906197109e-01 -7.406227197215012881e-01
1.697423409233176639e-01 -1.114555222199604401e-01
1.014550518180410282e-01 -1.537454250094260344e-01
2.874097456999696876e-01 -8.344625056221692538e-02
-3.536693706176353286e-02 -4.379794531200561503e-01
-1.607760663879485019e-01 7.864220704049946775e-01
1.400486032921098578e-01 -3.001518516316521445e-01
-1.320323574796724575e-01 -8.030824757379423362e-01
1.440046817144359503e-01 7.341885704868547080e-01
-2.618914415616142022e-01 1.711588422126541498e-01
1.172872194905795890e-01 -6.236602395003635474e-02
-1.863638588860752968e-02 7.836609303975780039e-01
-5.605025559974449040e-02 1.115988086806485757e+00
-1.142823434494517065e-01 -4.656734418648316165e-01
1.831333479458257252e-01 -3.716641746731815243e-01
-1.462690378282787418e-01 -1.146396758797069593e+00
-4.602033441903708583e-02 -2.576615278218937211e-01
-2.035316185566689307e-01 -2.985688445139344505e-01
2.481345207229522162e-02 2.660066330274605817e-01
-5.140945029225350849e-02 -3.337988051920309784e-01
1.789184135723144720e-01 -2.723331066577031612e-01
6.170608861914447969e-03 -5.434643752777635894e-01
1.815750973157682913e-01 -2.087966699268705983e-01
-1.687556515666142343e-01 1.107839409131494840e-01
5.067053631998875707e-01 -3.718584578027188114e-01
1.294121930146446275e-01 5.212334717117381722e-01
5.777972541938188045e-02 1.229974983614675610e-01
1.275695001691969088e-01 -2.570989000035064920e-01
3.487610725789490052e-01 6.874411055461594477e-01
-1.283251595937513201e-01 -2.058408708105148588e-01
1.424590581901905573e-01 7.798225473398868735e-01
1.317868881255586117e-03 -5.463491147747513432e-01
7.582978377706051099e-02 3.759014986081723464e-01
1.025016220709454723e-01 -7.396226881267029540e-01
-1.537481228068025008e-01 -4.424499861238361254e-01
1.153138824174570753e-01 -8.286016540126234231e-02
4.265335927062902655e-01 4.299263885725434498e-01
3.917857041318977690e-02 6.317549513133947914e-02
-6.673824164312837370e-02 -8.543017024512993274e-01
4.448467319809574216e-01 3.702096812502845835e-01
8.106406061587921597e-02 -9.879190970287096141e-01
1.040848930396894578e-01 4.148391717495109043e-01
-3.251995317484128178e-01 4.331676412172963953e-01
2.515951904031230035e-01 -1.328372167224069478e-01
3.575366688570290608e-01 -1.739220764997672919e-01
-4.513227742817300658e-01 4.331140631540555952e-01
-3.288712687925892525e-02 9.310718821177016435e-01
-1.477026031530322692e-01 5.136986673227101896e-01
-2.785648138535959384e-01 7.764373882819733744e-03
7.300215625584934032e-02 -5.099752994925558225e-01
-5.512986348856747654e-01 6.446709531106119551e-01
5.595695103389448227e-02 2.750362469354414863e-01
1.203740824242247182e-01 -3.166664394994046505e-01
-3.741735871122221502e-01 5.729256085000089538e-02
2.255546453599481804e-01 -1.165497610620270796e+00
-1.561991652172062262e-02 2.015419978975087623e-01
1.121238286583663563e-01 3.197882069415375894e-01
-1.154590909579755464e-01 -8.004456564411682740e-01
2.830430816049264026e-02 1.025893294204027972e+00
-1.386939579950297388e-02 -1.225651145225194194e-02
4.462286524703747981e-01 1.984828892547927104e-01
-1.322583600947144777e-01 -4.770481122569996540e-02
-4.539331072818894586e-01 5.846041036586523409e-01
1.845005077661045767e-01 5.896163594364883798e-01
2.018648042294291234e-01 2.147170165169210443e-01
-3.414946608351741575e-01 -2.373101514974619297e-01
-4.174467673205425194e-02 2.890972486462816682e-01
3.013068526958306848e-01 4.910758158239327265e-01
3.118331474596782726e-01 9.419312221709207344e-01
6.505302556236043643e-02 -1.456517440441508215e-01
2.016113675896790414e-01 -6.218526457088419113e-01
-5.012238212537196286e-02 -7.144531822418197509e-01
1.348757348775194154e-01 -2.686175278526424862e-03
4.162802097827470599e-02 -1.230769699987760146e-01
-4.594545531898987512e-01 9.062971663860857063e-01
-1.120039079810354055e-01 4.244419374386458610e-02
1.461743440920127979e-01 2.395502264858148100e-01
2.774777584246083673e-01 3.459881219445101186e-01
1.607576125618604412e-01 6.881216627961469490e-01
1.958189313311184676e-01 5.167568329916772951e-01
3.228342126947305463e-02 -6.760140072135137901e-01
-5.188314085676091203e-01 -4.982943871369802102e-01
1.208979035549365977e-01 -1.711679141504328094e-01
-2.957703583636980271e-01 4.600625775316551924e-01
2.467135423295594709e-01 -2.155940406920543121e-03
-1.753596302058436085e-01 -3.605013734566286064e-03
-3.457193586831752152e-01 1.417745869576761686e-01
-8.313053176108299580e-02 2.542706936436204823e-01
